PhraseId,SentenceId,Phrase,Sentiment,length,word_length,label
143070,7766,Steinberg,2,1,9,train
114442,6087,aggrieved,2,1,9,train
40802,1955,last-place,2,1,10,train
101775,5357,pains,2,1,5,train
58524,2948,cushion,2,1,7,train
10132,425,truth,3,1,5,train
100423,5269,wistfully,2,1,9,train
16380,705,Penotti,2,1,7,train
81653,4212,swipes,2,1,6,train
90966,4731,underway,2,1,8,train
17290,750,Raccoons,2,1,8,train
3316,125,narcissistic,1,1,12,train
119418,6385,glinting,2,1,8,train
58270,2937,docu-drama,2,1,10,train
16199,700,Tattoo,2,1,6,train
76532,3934,Pie-like,2,1,8,train
49450,2419,conflicting,1,1,11,train
35992,1699,Carter,2,1,6,train
1210,44,25,2,1,2,train
6607,263,surprising,2,1,10,train
35707,1682,others,2,1,6,train
3064,114,rouses,2,1,6,train
3915,149,partly,2,1,6,train
76910,3954,blunt,2,1,5,train
12101,518,R.,2,1,2,train
44821,2175,Aimed,2,1,5,train
137352,7431,unmentionables,2,1,14,train
41519,1998,gone-to-seed,2,1,12,train
73057,3731,greatness,3,1,9,train
66417,3370,inside-show-biz,2,1,15,train
133575,7206,sorts,2,1,5,train
4653,176,conclusion,2,1,10,train
86725,4493,Nohe,2,1,4,train
124279,6674,tickled,3,1,7,train
79660,4100,insurance,3,1,9,train
129320,6953,handling,2,1,8,train
110761,5868,Annie,2,1,5,train
102444,5391,hiss,1,1,4,train
41713,2007,overblown,1,1,9,train
126886,6822,action-thriller\/dark,2,1,21,train
73321,3746,erratic,2,1,7,train
100317,5263,suspension,2,1,10,train
6406,254,handsome,2,1,8,train
117581,6274,eke,2,1,3,train
81860,4223,dampened,2,1,8,train
41737,2009,peopled,2,1,7,train
106680,5634,Q.,2,1,2,train
38803,1851,spots,2,1,5,train
56994,2867,delivering,2,1,10,train
107162,5662,attending,2,1,9,train
86143,4459,Ming-liang,2,1,10,train
100290,5262,prostitute,2,1,10,train
17045,739,Tambor,2,1,6,train
1231,46,sensational,4,1,11,train
99367,5210,20th-century,2,1,12,train
30799,1432,ring,2,1,4,train
19487,854,saga,2,1,4,train
155238,8497,Hirosue,2,1,7,train
96969,5068,pungent,0,1,7,train
9537,397,vat,2,1,3,train
38860,1854,obstacles,1,1,9,train
55846,2792,incapable,1,1,9,train
125081,6721,gay-niche,2,1,9,train
45367,2205,bon,2,1,3,train
98053,5136,McFarlane,2,1,9,train
7503,304,begins,2,1,6,train
43521,2104,Rorschach,2,1,9,train
55841,2792,cub,2,1,3,train
107004,5649,injustice,2,1,9,train
42701,2061,freakshow,0,1,9,train
146605,7975,doubling,2,1,8,train
24027,1090,beers,2,1,5,train
51,1,none,2,1,4,train
14935,641,gun,2,1,3,train
22558,1020,holographic,2,1,11,train
25868,1184,anthropology,2,1,12,train
75343,3864,young-guns,2,1,10,train
59897,3023,sustained,2,1,9,train
65180,3298,diverges,2,1,8,train
99353,5210,Weiss,2,1,5,train
133773,7217,85,2,1,2,train
30100,1396,scenery,2,1,7,train
87987,4570,detention,1,1,9,train
112804,5989,trifecta,2,1,8,train
31854,1492,slowness,2,1,8,train
130467,7030,tantamount,2,1,10,train
16535,710,subculture,2,1,10,train
9603,400,Belinsky,2,1,8,train
19819,874,epitaph,2,1,7,train
38597,1839,Crane,2,1,5,train
6807,273,franchise,2,1,9,train
16247,701,comparatively,2,1,13,train
9816,408,suspenseful,3,1,11,train
3889,147,Game,2,1,4,train
137533,7441,mein,2,1,4,train
118288,6319,victimized,1,1,10,train
48528,2371,in-jokes,2,1,8,train
60310,3045,normally,2,1,8,train
89543,4656,suit,2,1,4,train
10309,433,boom,2,1,4,train
66894,3394,failure,0,1,7,train
26024,1190,inhale,2,1,6,train
120631,6450,shut,2,1,4,train
76060,3902,voice-overs,2,1,11,train
104035,5486,juiceless,1,1,9,train
155448,8508,lulled,1,1,6,train
7667,310,intimate,2,1,8,train
119571,6392,Wewannour,2,1,9,train
11008,469,deadpan,2,1,7,train
32940,1543,main,2,1,4,train
52720,2610,asparagus,2,1,9,train
74024,3785,autobiographical,2,1,16,train
37914,1803,declared,2,1,8,train
20288,904,skip,1,1,4,train
19885,880,stretches,2,1,9,train
122538,6572,response,2,1,8,train
129558,6966,Girardot,2,1,8,train
88311,4587,urbanity,2,1,8,train
142520,7736,Thornberry,2,1,10,train
61635,3115,on-screen,2,1,9,train
5849,233,tier,2,1,4,train
76327,3920,Tchaikovsky,2,1,11,train
44961,2181,escapade,2,1,8,train
305,11,high,3,1,4,train
139834,7587,Pal,2,1,3,train
13342,573,Hearst,2,1,6,train
61679,3116,Gerardo,2,1,7,train
51399,2532,AIDS,1,1,4,train
101823,5359,Toy,2,1,3,train
30226,1403,paced,2,1,5,train
309,12,Kung,2,1,4,train
140946,7643,practitioners,2,1,13,train
132789,7159,Venice\/Venice,2,1,14,train
3758,142,mug,2,1,3,train
76057,3902,radio,2,1,5,train
22406,1010,blanket,2,1,7,train
141700,7686,overflowing,3,1,11,train
34648,1627,recyclable,2,1,10,train
110287,5840,tolerable,2,1,9,train
122527,6571,handheld,3,1,8,train
112564,5978,feelings,2,1,8,train
44027,2134,conspiracies,2,1,12,train
20120,893,Chesterton,2,1,10,train
35386,1663,excited,3,1,7,train
83676,4325,thoughtlessly,1,1,13,train
51691,2548,retaining,2,1,9,train
27847,1278,junkie,1,1,6,train
2411,92,non-techies,2,1,11,train
17197,746,reefs,2,1,5,train
16882,730,existed,2,1,7,train
4940,192,dramatic,3,1,8,train
45536,2212,gut-wrenching,3,1,13,train
18144,792,Miike,3,1,5,train
91404,4755,Featherweight,2,1,13,train
24761,1128,anti-adult,2,1,10,train
741,27,converted,2,1,9,train
3027,114,threatens,1,1,9,train
4198,159,feature-length,3,1,14,train
25370,1159,Strangers,2,1,9,train
147074,8005,Ivy,2,1,3,train
23030,1043,t,2,1,1,train
18710,820,Brooms,2,1,6,train
79841,4113,stud,2,1,4,train
60489,3053,limitations,1,1,11,train
6670,266,preachy,1,1,7,train
19952,884,artistic,3,1,8,train
126348,6793,Khouri,2,1,6,train
136120,7355,grateful,2,1,8,train
20728,924,duties,2,1,6,train
129993,6998,BV,2,1,2,train
9003,375,flaws,1,1,5,train
76615,3939,yours,2,1,5,train
15505,664,behind,2,1,6,train
1477,53,overexposed,1,1,11,train
69338,3525,marketable,2,1,10,train
16393,705,came,2,1,4,train
37585,1786,race,2,1,4,train
16261,702,determined,2,1,10,train
2152,82,Noyce,2,1,5,train
15770,676,substance,2,1,9,train
91141,4741,irreparable,1,1,11,train
140607,7629,long-faced,2,1,10,train
16920,733,insightful,3,1,10,train
89541,4656,descriptions,2,1,12,train
54047,2685,undergo,2,1,7,train
11354,488,prefeminist,2,1,11,train
134055,7235,arrangements,2,1,12,train
95301,4974,Byzantine,2,1,9,train
80382,4141,jammies,2,1,7,train
37409,1776,problematic,1,1,11,train
88731,4609,Kunis,2,1,5,train
53994,2682,crisply,2,1,7,train
20943,935,paved,2,1,5,train
10260,431,Pinochet,1,1,8,train
5420,216,complex,3,1,7,train
130510,7031,pre-teen,2,1,8,train
46688,2272,menacing,1,1,8,train
10293,433,Euro-trash,1,1,10,train
17652,764,accomplishes,3,1,12,train
27789,1276,allusions,3,1,9,train
25336,1157,split,2,1,5,train
34437,1618,construction,2,1,12,train
8146,336,joyless,0,1,7,train
14894,640,bow,2,1,3,train
53934,2677,royally,3,1,7,train
108778,5759,not-so-small,2,1,12,train
9,1,escapades,2,1,9,train
37636,1788,disconnects,1,1,11,train
3066,115,Swinging,2,1,8,train
9987,419,pushes,2,1,6,train
147185,8008,bid,2,1,3,train
54513,2709,wishing,2,1,7,train
69070,3508,ninth,2,1,5,train
82761,4275,Stripped,2,1,8,train
3001,113,taking,2,1,6,train
56458,2834,cutter,2,1,6,train
115959,6181,stultifyingly,2,1,13,train
70436,3590,bombastic,2,1,9,train
88490,4598,crudely,1,1,7,train
94833,4946,disdain,0,1,7,train
131479,7083,Rubenesque,2,1,10,train
132615,7151,antagonism,2,1,10,train
30582,1420,dualistic,2,1,9,train
62381,3153,gonna,2,1,5,train
6356,253,scares,2,1,6,train
1411,52,coming,2,1,6,train
3082,115,attracts,2,1,8,train
9133,381,beliefs,2,1,7,train
41168,1973,recount,2,1,7,train
46059,2239,fades,1,1,5,train
110627,5863,Henry,2,1,5,train
21990,986,Ayurveda,2,1,8,train
54145,2689,poking,2,1,6,train
87767,4556,lip-reading,1,1,11,train
41894,2015,negotiate,2,1,9,train
71602,3653,H.G.,2,1,4,train
2418,93,Entertains,3,1,10,train
125261,6731,Jae-eun,2,1,7,train
76355,3921,humdrum,1,1,7,train
111916,5941,Granger,2,1,7,train
137341,7431,targets,2,1,7,train
34846,1640,Nickleby,2,1,8,train
13971,601,slowly,2,1,6,train
5245,208,Well-done,3,1,9,train
34797,1637,craftsmanship,2,1,13,train
110782,5868,screwing,1,1,8,train
13339,573,William,2,1,7,train
75655,3878,masquerade,2,1,10,train
5856,233,1970s,2,1,5,train
15463,662,fling,3,1,5,train
29537,1368,thirty,2,1,6,train
90211,4695,scrap,1,1,5,train
134419,7250,scandal,1,1,7,train
31828,1491,undercut,1,1,8,train
29171,1350,insufferable,0,1,12,train
47694,2324,psychopathic,1,1,12,train
94330,4923,1959,2,1,4,train
27637,1268,Ford,2,1,4,train
105970,5594,cascade,2,1,7,train
2946,112,over-indulgent,1,1,14,train
154132,8420,propensity,2,1,10,train
52095,2572,calculus,2,1,8,train
71075,3626,Light-years,2,1,11,train
15763,676,calories,2,1,8,train
17697,765,Jerry,2,1,5,train
1172,43,primary,2,1,7,train
830,30,terms,2,1,5,train
97835,5122,reduces,2,1,7,train
12817,551,dominates,3,1,9,train
2413,92,enjoy,4,1,5,train
1236,46,purists,2,1,7,train
129528,6965,audience-pleaser,3,1,16,train
16713,721,harmless,2,1,8,train
104792,5533,improbably,1,1,10,train
90724,4722,head-on,2,1,7,train
79548,4095,devotion,2,1,8,train
128587,6916,12th,2,1,4,train
34126,1603,Kimmel,2,1,6,train
87681,4553,posits,2,1,6,train
121477,6507,Sanders,2,1,7,train
19734,869,emptiness,1,1,9,train
62662,3170,affords,2,1,7,train
1007,37,feels,2,1,5,train
105784,5584,91-minute,2,1,9,train
122513,6570,dimness,1,1,7,train
13869,596,foundation,2,1,10,train
113012,6000,one-of-a-kind,3,1,13,train
148888,8100,captivatingly,3,1,13,train
12824,552,better-focused,3,1,14,train
104825,5535,avoiding,2,1,8,train
33623,1577,mounting,2,1,8,train
72659,3711,Yiddish,2,1,7,train
9956,417,Jia,2,1,3,train
46318,2253,re-assess,2,1,9,train
23042,1043,hot-button,2,1,10,train
89262,4639,acknowledging,2,1,13,train
122557,6574,Missteps,2,1,8,train
150712,8215,living-room,2,1,11,train
26872,1232,pitch-perfect,3,1,13,train
25732,1175,environments,2,1,12,train
16030,688,rockumentary,2,1,12,train
17527,759,effective,3,1,9,train
25793,1179,enemy,2,1,5,train
111812,5934,overworked,1,1,10,train
52234,2580,Christine,2,1,9,train
26152,1199,biggest,3,1,7,train
29386,1360,Wal-Mart,2,1,8,train
87930,4567,devotedly,2,1,9,train
125838,6760,coldest,2,1,7,train
24858,1133,succumbing,2,1,10,train
43193,2086,buttons,2,1,7,train
88660,4606,Les,3,1,3,train
49245,2408,degrades,2,1,8,train
105989,5596,Kazan,2,1,5,train
122755,6585,tome,2,1,4,train
85266,4408,heart-warming,4,1,13,train
9456,393,channels,2,1,8,train
7874,320,structures,2,1,10,train
53533,2654,Harvard,2,1,7,train
145716,7920,temptations,2,1,11,train
96125,5020,crossover,2,1,9,train
78192,4023,symbolism,2,1,9,train
19904,881,disaster,0,1,8,train
108110,5719,seamy,2,1,5,train
2748,106,stylized,2,1,8,train
35134,1651,numerous,2,1,8,train
17523,759,hence,2,1,5,train
126207,6781,garnish,2,1,7,train
22182,995,hands,2,1,5,train
11643,502,underrehearsed,1,1,14,train
46009,2237,duck,2,1,4,train
53207,2640,quick-buck,1,1,10,train
82834,4277,fragment,2,1,8,train
33316,1561,unpleasantly,1,1,12,train
70221,3575,thinness,2,1,8,train
127437,6854,swirl,2,1,5,train
9322,388,multilayered,3,1,12,train
151838,8285,hell-bent,1,1,9,train
144955,7871,sturdiest,2,1,9,train
175,6,epic,3,1,4,train
45022,2185,Sidey,2,1,5,train
80999,4174,goombah,2,1,7,train
40960,1963,H,2,1,1,train
64786,3280,driver,2,1,6,train
17047,739,promising,3,1,9,train
49491,2422,teenager,2,1,8,train
135350,7309,Tezuka,2,1,6,train
469,17,woman,2,1,5,train
32401,1519,entry,2,1,5,train
9516,396,tuba-playing,2,1,12,train
99267,5205,flavorful,3,1,9,train
46752,2276,sadistic,1,1,8,train
37445,1777,homo-eroticism,2,1,14,train
22843,1034,inconsistent,1,1,12,train
75694,3880,grocery,2,1,7,train
146014,7940,plunge,2,1,6,train
16341,703,documenting,2,1,11,train
53060,2632,radar,2,1,5,train
97057,5072,tedium,1,1,6,train
13365,574,drill,2,1,5,train
73194,3738,still-raw,2,1,9,train
155376,8503,dislocation,1,1,11,train
95082,4958,instinct,2,1,8,train
47778,2328,yahoo-ing,2,1,9,train
16982,737,distill,2,1,7,train
68393,3470,captivates,3,1,10,train
22431,1012,ad,2,1,2,train
27097,1245,losers,1,1,6,train
10599,448,accomplished,3,1,12,train
19336,849,Warm,3,1,4,train
44399,2151,mine,2,1,4,train
111884,5939,seller,2,1,6,train
136927,7405,dogmatism,2,1,9,train
71266,3635,toss,2,1,4,train
43849,2124,promised,2,1,8,train
72948,3726,rom,2,1,3,train
41283,1981,repetitive,1,1,10,train
33804,1589,Choquart,2,1,8,train
143410,7784,feel-bad,1,1,8,train
41911,2016,sons,2,1,4,train
154131,8420,elderly,2,1,7,train
38162,1814,unwieldy,2,1,8,train
58914,2971,impulsive,2,1,9,train
13807,595,Iranian,2,1,7,train
125396,6738,rape-payback,1,1,12,train
11899,510,superman,2,1,8,train
90415,4705,factor,2,1,6,train
133675,7211,Gidget,2,1,6,train
105940,5592,misogynist,1,1,10,train
69183,3515,DeVito,2,1,6,train
40273,1929,large,2,1,5,train
12814,551,field,2,1,5,train
2477,95,Scarcely,2,1,8,train
54361,2701,blending,2,1,8,train
129466,6960,muscle,2,1,6,train
27656,1269,Glitter,2,1,7,train
6824,274,ver,2,1,3,train
24293,1103,storyline,2,1,9,train
76345,3921,transcript,2,1,10,train
1643,61,director,2,1,8,train
25238,1153,Richard,2,1,7,train
27812,1277,unsympathetic,1,1,13,train
55729,2787,offset,2,1,6,train
48126,2347,rah-rah,3,1,7,train
155604,8516,Driver-esque,2,1,12,train
11937,511,scrutiny,1,1,8,train
85773,4437,demeanour,2,1,9,train
126310,6789,reflective,2,1,10,train
2947,112,tirade,2,1,6,train
92741,4831,Abbass,2,1,6,train
41793,2012,colonics,2,1,8,train
26532,1217,communal,2,1,8,train
84265,4354,18,2,1,2,train
13965,601,nowhere,2,1,7,train
121330,6497,thousand,2,1,8,train
151954,8292,backbone,3,1,8,train
153415,8379,slain,1,1,5,train
1933,71,subjects,2,1,8,train
12900,553,calibrated,2,1,10,train
63466,3211,Borscht,1,1,7,train
65287,3305,slovenly,2,1,8,train
22504,1017,sledgehammer,2,1,12,train
119987,6417,tissue-thin,2,1,11,train
103203,5443,terrifically,3,1,12,train
6506,258,unnerving,2,1,9,train
50680,2492,candor,2,1,6,train
131916,7111,sultry,3,1,6,train
58815,2965,Chamber,2,1,7,train
31047,1448,Quitting,2,1,8,train
146345,7958,scathingly,2,1,10,train
36371,1719,complete,3,1,8,train
40100,1920,true-blue,3,1,9,train
5247,208,supernatural,2,1,12,train
23931,1087,ill-constructed,0,1,15,train
92074,4792,sprawl,2,1,6,train
152883,8344,unhappiness,2,1,11,train
90276,4699,Butthead,2,1,8,train
96908,5066,videologue,2,1,10,train
41079,1969,advice,2,1,6,train
32458,1521,defensive,2,1,9,train
74422,3814,run-of-the-filth,1,1,16,train
3032,114,bogged,2,1,6,train
15693,673,information,2,1,11,train
67166,3408,echoes,3,1,6,train
56163,2814,re-hash,2,1,7,train
32601,1528,impressively,3,1,12,train
79788,4111,police-oriented,2,1,15,train
12034,516,Bride,2,1,5,train
88497,4598,waves,2,1,5,train
62096,3139,direct,2,1,6,train
1232,46,true-crime,2,1,10,train
115304,6140,undertone,2,1,9,train
7205,293,odds,2,1,4,train
38399,1828,reliance,2,1,8,train
10164,426,gravity,2,1,7,train
139758,7583,jacket,2,1,6,train
117855,6293,blinding,1,1,8,train
143804,7804,Nia,2,1,3,train
95384,4980,produces,2,1,8,train
101340,5326,attentive,3,1,9,train
40117,1922,spawn,2,1,5,train
12753,549,throws,2,1,6,train
2847,109,triumphantly,3,1,12,train
87536,4542,lumpish,2,1,7,train
128287,6901,principled,3,1,10,train
31506,1474,black-owned,2,1,11,train
128229,6900,fairness,2,1,8,train
61060,3084,villainous,1,1,10,train
6873,275,intellectual,2,1,12,train
103928,5480,glucose,2,1,7,train
64999,3290,supple,2,1,6,train
36404,1721,idiocy,1,1,6,train
125575,6746,tries-so-hard-to-be-cool,1,1,24,train
8359,347,ho-hum,2,1,6,train
6035,240,publicity,2,1,9,train
44470,2155,Brendan,2,1,7,train
122181,6550,Caviezel,2,1,8,train
34533,1623,grows,3,1,5,train
78990,4064,Faso,2,1,4,train
18329,800,storm,2,1,5,train
35532,1673,1953,2,1,4,train
107767,5694,pizza,2,1,5,train
19245,844,Smith,2,1,5,train
100490,5272,Seldhal,2,1,7,train
76705,3944,middle-class,2,1,12,train
11864,510,helmer,3,1,6,train
24561,1117,fluff,2,1,5,train
14495,625,Insurrection,2,1,12,train
55,1,amounts,2,1,7,train
130993,7060,skidding,1,1,8,train
144233,7828,weathered,1,1,9,train
6425,254,overall,2,1,7,train
30115,1397,thrill,3,1,6,train
25797,1179,shoot,1,1,5,train
29229,1352,condition,2,1,9,train
17716,767,biscuit,2,1,7,train
37836,1799,Pumpkin,2,1,7,train
132274,7131,horrified,1,1,9,train
12582,540,retreat,2,1,7,train
26779,1229,Brooklyn,2,1,8,train
14952,642,desires,2,1,7,train
7647,309,successful,4,1,10,train
144192,7827,Weissman,2,1,8,train
81695,4214,blacked,2,1,7,train
110291,5840,well-trod,2,1,9,train
107618,5688,biologically,3,1,12,train
31527,1475,Wertmuller,2,1,10,train
80723,4157,Chyna,2,1,5,train
38149,1813,enter,3,1,5,train
16642,718,scores,2,1,6,train
149925,8164,trumped-up,2,1,10,train
101555,5341,duel,2,1,4,train
2204,83,quick,2,1,5,train
11738,505,pasty,2,1,5,train
23654,1073,mother,2,1,6,train
2543,97,fails,0,1,5,train
136529,7381,dawn,2,1,4,train
6958,279,Festers,2,1,7,train
60579,3058,radiates,2,1,8,train
16213,700,Lambs,2,1,5,train
98341,5154,Byler,2,1,5,train
137549,7441,prepare,2,1,7,train
11574,498,glows,3,1,5,train
83965,4338,sleazy,1,1,6,train
29082,1346,movie-industry,2,1,14,train
4641,176,thuds,1,1,5,train
16785,725,coulda,2,1,6,train
67037,3403,Haneke,2,1,6,train
138593,7507,ministers,2,1,9,train
19763,870,gorgeousness,4,1,12,train
18931,831,'50s,2,1,4,train
26771,1228,shelf,2,1,5,train
83481,4313,sassy,3,1,5,train
67040,3403,tendencies,2,1,10,train
54712,2722,projectile,2,1,10,train
149593,8142,Bolstered,2,1,9,train
124545,6691,Shu,2,1,3,train
67216,3410,debts,1,1,5,train
7654,310,Zaza,2,1,4,train
2743,106,macabre,1,1,7,train
116054,6186,geniality,3,1,9,train
131219,7072,Lynch-like,2,1,10,train
71324,3638,religion,2,1,8,train
82329,4250,Russo,2,1,5,train
73967,3782,sweetheart,4,1,10,train
3307,125,Winds,2,1,5,train
19507,856,male,2,1,4,train
116507,6211,mill,2,1,4,train
68655,3488,hi,2,1,2,train
146305,7956,Romeo,2,1,5,train
76741,3946,subdues,2,1,7,train
24021,1090,Hitchcock,2,1,9,train
54924,2734,democracie,2,1,10,train
33265,1558,documentarians,2,1,14,train
109169,5781,intrepid,3,1,8,train
30731,1429,twenty-some,2,1,11,train
97665,5112,flails,1,1,6,train
96497,5041,ransom,2,1,6,train
33874,1590,constantly,2,1,10,train
1780,66,reek,2,1,4,train
137656,7449,hideousness,1,1,11,train
114,3,through,2,1,7,train
82253,4245,novels,2,1,6,train
145005,7876,V.S.,2,1,4,train
33087,1551,Steve,2,1,5,train
93667,4884,high-end,2,1,8,train
9140,381,take,2,1,4,train
103336,5449,sterling,3,1,8,train
35517,1672,suitably,2,1,8,train
11982,514,simple,2,1,6,train
24165,1098,Sean,2,1,4,train
2127,81,ones,2,1,4,train
16399,705,revelation,3,1,10,train
17281,750,Caddyshack,3,1,10,train
5198,206,needless,1,1,8,train
21224,949,enterprise,2,1,10,train
36724,1739,ridicule,2,1,8,train
108456,5739,kibosh,2,1,6,train
15317,656,Critical,1,1,8,train
112284,5962,1937,2,1,4,train
2490,95,tumbleweeds,1,1,11,train
34715,1632,ball-and-chain,2,1,14,train
131680,7097,Hundert,2,1,7,train
5876,234,doze,2,1,4,train
68398,3471,tales,2,1,5,train
1619,60,Shakespeare,1,1,11,train
4095,154,tired,1,1,5,train
12910,554,Gilliam,2,1,7,train
83937,4337,increase,2,1,8,train
70025,3565,moderately,2,1,10,train
33392,1565,sunny,2,1,5,train
3640,136,unpredictable,2,1,13,train
47628,2321,savage,2,1,6,train
1377,51,approach,2,1,8,train
12660,544,unhurried,2,1,9,train
17676,765,Ivory,2,1,5,train
59315,2991,seductively,2,1,11,train
76685,3943,explores,2,1,8,train
146370,7960,redux,2,1,5,train
153684,8392,well-timed,3,1,10,train
36908,1749,roundelay,2,1,9,train
103531,5460,understatement,1,1,14,train
67350,3417,anti-Semitism,2,1,13,train
30554,1419,trap,2,1,4,train
11733,505,brothers,2,1,8,train
37574,1786,lagging,1,1,7,train
78096,4018,heaps,3,1,5,train
49,1,but,2,1,3,train
46799,2278,incongruous,1,1,11,train
147425,8021,monster\/science,2,1,16,train
102871,5421,pint-sized,2,1,10,train
824,30,narrative,2,1,9,train
148611,8085,witlessness,1,1,11,train
21694,970,animal,3,1,6,train
40614,1944,illogic,1,1,7,train
9268,387,Feardotcom,2,1,10,train
404,14,path,2,1,4,train
113542,6036,rekindles,3,1,9,train
3324,125,insight,2,1,7,train
99451,5214,been-told-a,2,1,11,train
39426,1883,pin,2,1,3,train
137466,7438,curlers,2,1,7,train
1906,70,relationship,2,1,12,train
48407,2364,Outside,2,1,7,train
20810,929,Collateral,3,1,10,train
39750,1898,describes,2,1,9,train
79465,4093,Lin,2,1,3,train
60608,3061,reigns,2,1,6,train
121131,6486,preaches,2,1,8,train
31967,1496,Hal,2,1,3,train
34642,1627,switches,2,1,8,train
37271,1769,steal,1,1,5,train
12895,553,shaped,2,1,6,train
46049,2238,geeks,2,1,5,train
10939,467,formalism,2,1,9,train
14492,625,tepid,1,1,5,train
144304,7834,infants,2,1,7,train
3114,117,innocence,2,1,9,train
64003,3237,wrenching,2,1,9,train
103413,5452,profundities,2,1,12,train
13607,583,half-sleep,2,1,10,train
132193,7127,proclaim,2,1,8,train
30573,1420,steadfast,3,1,9,train
38110,1812,Gaye,2,1,4,train
37467,1778,inimitable,3,1,10,train
32160,1506,und,2,1,3,train
